Player,Slots,BJ,Craps,Bac,Bingo,Poker,Other,Total Spend,Gender,Age
Player 313,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,Male,70.0
Player 314,682.0,132.0,145.0,82.0,0.0,220.0,750.0,2011.0,Male,30.0
Player 315,1017.0,243.0,255.0,91.0,0.0,144.0,431.0,2182.0,Male,26.0
Player 316,525.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,Female,24.0
Player 317,79.0,37.0,23.0,14.0,0.0,22.0,58.0,233.0,Female,24.0
Player 318,416.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,Male,49.0
Player 319,65.0,20.0,36.0,10.0,0.0,24.0,44.0,199.0,Female,63.0
Player 320,67.0,31.0,21.0,10.0,0.0,26.0,36.0,192.0,Female,56.0
Player 321,471.0,205.0,287.0,81.0,0.0,284.0,631.0,1959.0,Female,68.0
Player 322,82.0,34.0,27.0,14.0,0.0,21.0,46.0,224.0,Male,64.0
Player 323,46.0,31.0,26.0,13.0,0.0,24.0,64.0,204.0,Female,30.0
Player 324,685.0,292.0,275.0,122.0,0.0,187.0,752.0,2313.0,Male,41.0
Player 325,0.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,Male,40.0
Player 326,496.0,0.0,0.0,0.0,98.0,0.0,0.0,593.0,Male,37.0
Player 327,98.0,16.0,16.0,4.0,0.0,14.0,49.0,197.0,Male,53.0
Player 328,78.0,36.0,21.0,9.0,0.0,19.0,49.0,212.0,Male,26.0
Player 329,76.0,31.0,21.0,12.0,0.0,26.0,32.0,198.0,Female,51.0
Player 330,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,Female,48.0
Player 331,683.0,199.0,190.0,109.0,0.0,181.0,510.0,1872.0,Male,36.0
Player 332,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,Male,37.0
Player 333,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,Female,21.0
Player 334,0.0,0.0,0.0,0.0,0.0,0.0,549.0,549.0,Male,31.0
Player 335,742.0,362.0,246.0,140.0,0.0,194.0,671.0,2355.0,Female,26.0
Player 336,75.0,29.0,19.0,11.0,0.0,32.0,37.0,203.0,Female,27.0
Player 337,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,Female,61.0
Player 338,73.0,31.0,20.0,10.0,0.0,24.0,57.0,214.0,Male,35.0
Player 339,321.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,Female,34.0
Player 340,94.0,26.0,22.0,11.0,0.0,34.0,69.0,256.0,Female,60.0
Player 341,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,Female,29.0
Player 342,85.0,27.0,22.0,8.0,0.0,16.0,32.0,189.0,Female,24.0
Player 343,814.0,157.0,270.0,139.0,0.0,160.0,448.0,1987.0,Male,31.0
Player 344,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Male,36.0
Player 345,64.0,29.0,17.0,9.0,0.0,28.0,44.0,192.0,Male,40.0
Player 346,162.0,0.0,0.0,0.0,71.0,0.0,0.0,232.0,Female,53.0
Player 347,0.0,0.0,0.0,0.0,0.0,381.0,0.0,381.0,Male,26.0
Player 348,711.0,5115.0,4326.0,733.0,0.0,0.0,0.0,10885.0,Male,63.0
Player 349,730.0,265.0,229.0,89.0,0.0,231.0,584.0,2129.0,Female,23.0
Player 350,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Male,49.0
Player 351,55.0,27.0,26.0,5.0,0.0,28.0,81.0,223.0,Male,40.0
Player 352,70.0,23.0,27.0,8.0,0.0,13.0,50.0,191.0,Female,47.0
Player 353,51.0,39.0,32.0,13.0,0.0,14.0,57.0,206.0,Male,36.0
Player 354,1092.0,3157.0,3123.0,1364.0,0.0,0.0,0.0,8736.0,Male,58.0
Player 355,77.0,32.0,7.0,14.0,0.0,24.0,52.0,205.0,Male,23.0
Player 356,687.0,429.0,259.0,96.0,0.0,153.0,417.0,2041.0,Female,25.0
Player 357,582.0,298.0,377.0,148.0,0.0,275.0,391.0,2071.0,Male,29.0
Player 358,96.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,Female,38.0
Player 359,0.0,0.0,0.0,898.0,0.0,0.0,0.0,898.0,Female,52.0
Player 360,73.0,38.0,21.0,11.0,0.0,17.0,31.0,191.0,Male,58.0
Player 361,457.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,Female,51.0
Player 362,0.0,0.0,0.0,0.0,0.0,0.0,442.0,442.0,Female,50.0
Player 363,751.0,131.0,196.0,85.0,0.0,168.0,444.0,1775.0,Female,38.0
Player 364,80.0,39.0,15.0,8.0,0.0,16.0,31.0,190.0,Male,59.0
Player 365,545.0,0.0,0.0,0.0,124.0,0.0,0.0,669.0,Male,30.0
Player 366,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,Male,26.0
Player 367,0.0,617.0,0.0,0.0,0.0,0.0,0.0,617.0,Male,24.0
Player 368,83.0,16.0,21.0,2.0,0.0,10.0,64.0,195.0,Male,49.0
Player 369,44.0,0.0,0.0,0.0,117.0,0.0,0.0,162.0,Male,48.0
Player 370,76.0,30.0,19.0,6.0,0.0,15.0,34.0,180.0,Female,46.0
Player 371,413.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,Female,55.0
Player 372,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,Female,62.0
Player 373,838.0,280.0,154.0,75.0,0.0,128.0,649.0,2124.0,Female,28.0
Player 374,99.0,27.0,17.0,10.0,0.0,21.0,51.0,226.0,Male,41.0
Player 375,0.0,0.0,0.0,0.0,0.0,0.0,737.0,737.0,Female,29.0
Player 376,376.0,0.0,0.0,0.0,72.0,0.0,0.0,448.0,Male,53.0
Player 377,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Female,44.0
Player 378,93.0,34.0,20.0,11.0,0.0,34.0,44.0,236.0,Male,62.0
Player 379,46.0,39.0,20.0,4.0,0.0,16.0,87.0,211.0,Female,33.0
Player 380,966.0,332.0,190.0,82.0,0.0,183.0,424.0,2175.0,Male,59.0
Player 381,79.0,27.0,18.0,7.0,0.0,12.0,50.0,193.0,Female,39.0
Player 382,101.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,Female,50.0
Player 383,604.0,352.0,232.0,141.0,0.0,307.0,529.0,2167.0,Male,35.0
Player 384,64.0,36.0,17.0,9.0,0.0,24.0,66.0,217.0,Male,51.0
Player 385,491.0,104.0,126.0,158.0,0.0,173.0,536.0,1587.0,Female,65.0
Player 386,363.0,0.0,0.0,0.0,79.0,0.0,0.0,442.0,Male,60.0
Player 387,55.0,24.0,22.0,8.0,0.0,4.0,52.0,166.0,Male,40.0
Player 388,381.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,Male,39.0
Player 389,44.0,29.0,24.0,13.0,0.0,16.0,48.0,173.0,Male,28.0
Player 390,0.0,240.0,0.0,0.0,0.0,0.0,0.0,240.0,Female,28.0
Player 391,480.0,5501.0,3890.0,1105.0,0.0,0.0,0.0,10976.0,Male,58.0
Player 392,968.0,429.0,256.0,91.0,0.0,296.0,463.0,2503.0,Male,50.0
Player 393,945.0,368.0,182.0,120.0,0.0,65.0,366.0,2045.0,Male,30.0
Player 394,60.0,27.0,18.0,14.0,0.0,21.0,56.0,195.0,Female,26.0
Player 395,81.0,31.0,18.0,8.0,0.0,22.0,66.0,226.0,Male,22.0
Player 396,341.0,397.0,254.0,91.0,0.0,314.0,621.0,2019.0,Male,43.0
Player 397,454.0,0.0,0.0,0.0,99.0,0.0,0.0,552.0,Male,66.0
Player 398,563.0,179.0,238.0,112.0,0.0,159.0,491.0,1742.0,Female,51.0
Player 399,837.0,309.0,254.0,154.0,0.0,301.0,401.0,2257.0,Male,46.0
Player 400,924.0,275.0,125.0,129.0,0.0,79.0,493.0,2025.0,Male,54.0
Player 401,109.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,Female,25.0
Player 402,75.0,40.0,19.0,12.0,0.0,16.0,50.0,212.0,Male,30.0
Player 403,81.0,23.0,13.0,10.0,0.0,20.0,81.0,228.0,Male,34.0
Player 404,0.0,510.0,0.0,0.0,0.0,0.0,0.0,510.0,Male,53.0
Player 405,370.0,0.0,0.0,0.0,113.0,0.0,0.0,483.0,Male,70.0
Player 406,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,Male,38.0
Player 407,525.0,0.0,0.0,0.0,122.0,0.0,0.0,647.0,Male,33.0
Player 408,1013.0,301.0,131.0,36.0,0.0,199.0,632.0,2311.0,Male,28.0
Player 409,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,Female,57.0
Player 410,0.0,428.0,0.0,0.0,0.0,0.0,0.0,428.0,Male,53.0
Player 411,79.0,24.0,18.0,11.0,0.0,26.0,61.0,219.0,Male,43.0
Player 412,95.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,Male,39.0
Player 413,225.0,0.0,0.0,0.0,110.0,0.0,0.0,335.0,Male,40.0
Player 414,665.0,365.0,183.0,111.0,0.0,160.0,554.0,2038.0,Female,45.0
Player 415,665.0,395.0,280.0,122.0,0.0,198.0,505.0,2165.0,Female,38.0
Player 416,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,Male,30.0
Player 417,420.0,0.0,0.0,0.0,90.0,0.0,0.0,510.0,Female,30.0
Player 418,494.0,170.0,175.0,78.0,0.0,183.0,462.0,1563.0,Male,58.0
Player 419,947.0,230.0,190.0,102.0,0.0,199.0,597.0,2265.0,Male,22.0
Player 420,54.0,16.0,15.0,8.0,0.0,18.0,53.0,164.0,Female,61.0
Player 421,427.0,0.0,0.0,0.0,94.0,0.0,0.0,520.0,Female,54.0
Player 422,58.0,27.0,25.0,7.0,0.0,15.0,45.0,178.0,Male,39.0
Player 423,891.0,136.0,80.0,98.0,0.0,210.0,522.0,1936.0,Female,23.0
Player 424,808.0,174.0,197.0,109.0,0.0,126.0,344.0,1758.0,Female,23.0
Player 425,149.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,Male,30.0
Player 426,713.0,273.0,144.0,232.0,0.0,169.0,459.0,1989.0,Male,26.0
Player 427,821.0,524.0,155.0,81.0,0.0,203.0,276.0,2061.0,Female,27.0
Player 428,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,Female,45.0
Player 429,68.0,19.0,16.0,7.0,0.0,15.0,36.0,161.0,Male,37.0
Player 430,606.0,304.0,135.0,104.0,0.0,231.0,757.0,2137.0,Female,22.0
Player 431,0.0,591.0,0.0,0.0,0.0,0.0,0.0,591.0,Female,27.0
Player 432,0.0,0.0,0.0,0.0,0.0,0.0,613.0,613.0,Male,50.0
Player 433,96.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,Female,69.0
Player 434,355.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,Male,66.0
Player 435,591.0,219.0,243.0,114.0,0.0,205.0,411.0,1784.0,Male,31.0
Player 436,38.0,22.0,21.0,11.0,0.0,26.0,26.0,144.0,Male,54.0
Player 437,591.0,0.0,0.0,0.0,63.0,0.0,0.0,654.0,Male,23.0
Player 438,65.0,27.0,30.0,7.0,0.0,7.0,54.0,189.0,Female,26.0
Player 439,0.0,0.0,592.0,0.0,0.0,0.0,0.0,592.0,Male,37.0
Player 440,711.0,333.0,371.0,110.0,0.0,277.0,703.0,2504.0,Female,39.0
Player 441,401.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,Female,45.0
Player 442,0.0,379.0,0.0,0.0,0.0,0.0,0.0,379.0,Male,50.0
Player 443,215.0,0.0,0.0,0.0,119.0,0.0,0.0,334.0,Male,41.0
Player 444,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Male,47.0
Player 445,96.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,Female,53.0
Player 446,565.0,327.0,289.0,112.0,0.0,240.0,483.0,2016.0,Male,67.0
Player 447,66.0,38.0,17.0,9.0,0.0,21.0,33.0,185.0,Female,48.0
Player 448,1031.0,5166.0,3001.0,606.0,0.0,0.0,0.0,9804.0,Male,61.0
Player 449,1083.0,160.0,148.0,120.0,0.0,372.0,366.0,2248.0,Female,29.0
Player 450,71.0,32.0,36.0,11.0,0.0,22.0,69.0,240.0,Female,53.0
Player 451,438.0,0.0,0.0,0.0,28.0,0.0,0.0,467.0,Female,47.0
Player 452,60.0,28.0,23.0,7.0,0.0,20.0,47.0,186.0,Male,64.0
Player 453,329.0,380.0,125.0,136.0,0.0,115.0,823.0,1907.0,Female,52.0
Player 454,0.0,0.0,0.0,0.0,0.0,0.0,603.0,603.0,Female,42.0
Player 455,410.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,Male,44.0
Player 456,89.0,17.0,21.0,12.0,0.0,19.0,45.0,203.0,Male,50.0
Player 457,807.0,490.0,181.0,74.0,0.0,148.0,591.0,2292.0,Male,27.0
Player 458,0.0,0.0,349.0,0.0,0.0,0.0,0.0,349.0,Female,35.0
Player 459,50.0,21.0,26.0,7.0,0.0,29.0,60.0,194.0,Male,44.0
Player 460,89.0,23.0,15.0,6.0,0.0,18.0,22.0,173.0,Female,59.0
Player 461,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,Female,27.0
Player 462,85.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,Male,34.0
Player 463,939.0,4422.0,3068.0,916.0,0.0,0.0,0.0,9345.0,Female,55.0
Player 464,393.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,Male,70.0
Player 465,139.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,Female,30.0
Player 466,0.0,0.0,0.0,466.0,0.0,0.0,0.0,466.0,Female,46.0
Player 467,573.0,372.0,173.0,83.0,0.0,169.0,492.0,1861.0,Male,57.0
Player 468,1212.0,3488.0,4141.0,906.0,0.0,0.0,0.0,9746.0,Male,41.0
Player 469,1090.0,229.0,291.0,100.0,0.0,156.0,336.0,2201.0,Female,25.0
Player 470,778.0,424.0,159.0,127.0,0.0,250.0,285.0,2023.0,Female,61.0
Player 471,68.0,36.0,22.0,7.0,0.0,22.0,36.0,192.0,Female,46.0
Player 472,357.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,Female,39.0
Player 473,101.0,33.0,28.0,15.0,0.0,7.0,72.0,255.0,Female,52.0
Player 474,337.0,288.0,133.0,87.0,0.0,157.0,517.0,1520.0,Male,28.0
Player 475,90.0,9.0,13.0,12.0,0.0,23.0,44.0,191.0,Female,56.0
Player 476,490.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,Male,65.0
Player 477,76.0,12.0,16.0,9.0,0.0,17.0,47.0,177.0,Female,22.0
Player 478,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,Female,67.0
Player 479,0.0,0.0,467.0,0.0,0.0,0.0,0.0,467.0,Male,29.0
Player 480,397.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,Female,29.0
Player 481,0.0,0.0,0.0,0.0,0.0,577.0,0.0,577.0,Female,47.0
Player 482,0.0,0.0,468.0,0.0,0.0,0.0,0.0,468.0,Male,67.0
Player 483,642.0,381.0,170.0,58.0,0.0,225.0,548.0,2024.0,Female,64.0
Player 484,658.0,355.0,241.0,109.0,0.0,256.0,321.0,1940.0,Male,66.0
Player 485,951.0,175.0,257.0,62.0,0.0,118.0,507.0,2069.0,Male,52.0
Player 486,1269.0,5694.0,4193.0,1270.0,0.0,0.0,0.0,12426.0,Male,31.0
Player 487,698.0,181.0,84.0,87.0,0.0,220.0,384.0,1654.0,Female,58.0
Player 488,0.0,0.0,0.0,0.0,0.0,0.0,458.0,458.0,Male,38.0
Player 489,465.0,0.0,0.0,0.0,130.0,0.0,0.0,595.0,Male,23.0
Player 490,365.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,Female,50.0
Player 491,609.0,298.0,186.0,39.0,0.0,146.0,217.0,1494.0,Female,24.0
Player 492,51.0,20.0,18.0,8.0,0.0,22.0,55.0,173.0,Male,41.0
Player 493,273.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,Male,70.0
Player 494,608.0,137.0,167.0,117.0,0.0,133.0,502.0,1665.0,Male,57.0
Player 495,653.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,Male,21.0
Player 496,861.0,327.0,158.0,120.0,0.0,204.0,498.0,2169.0,Male,45.0
Player 497,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,Female,60.0
Player 498,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,Male,66.0
Player 499,576.0,311.0,122.0,104.0,0.0,235.0,518.0,1864.0,Female,45.0
Player 500,682.0,239.0,200.0,83.0,0.0,159.0,901.0,2264.0,Female,44.0
Player 501,96.0,32.0,27.0,11.0,0.0,19.0,29.0,214.0,Female,38.0
Player 502,55.0,31.0,21.0,5.0,0.0,22.0,49.0,183.0,Female,69.0
Player 503,0.0,0.0,479.0,0.0,0.0,0.0,0.0,479.0,Female,26.0
Player 504,96.0,19.0,12.0,9.0,0.0,23.0,63.0,223.0,Female,40.0
Player 505,68.0,25.0,22.0,13.0,0.0,24.0,28.0,180.0,Female,21.0
Player 506,344.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,Male,48.0
Player 507,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,Male,30.0
Player 508,539.0,0.0,0.0,0.0,85.0,0.0,0.0,624.0,Male,51.0
Player 509,662.0,327.0,91.0,123.0,0.0,219.0,543.0,1964.0,Female,23.0
Player 510,0.0,0.0,0.0,0.0,0.0,0.0,327.0,327.0,Female,56.0
Player 511,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Male,25.0
Player 512,51.0,40.0,17.0,10.0,0.0,15.0,46.0,179.0,Female,48.0
Player 513,0.0,0.0,0.0,0.0,0.0,0.0,625.0,625.0,Female,66.0
Player 514,0.0,0.0,0.0,491.0,0.0,0.0,0.0,491.0,Male,36.0
Player 515,68.0,31.0,20.0,10.0,0.0,27.0,58.0,214.0,Male,53.0
Player 516,161.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,Female,51.0
Player 517,62.0,38.0,21.0,10.0,0.0,24.0,38.0,193.0,Male,31.0
Player 518,333.0,0.0,0.0,0.0,73.0,0.0,0.0,406.0,Male,27.0
Player 519,72.0,13.0,13.0,9.0,0.0,32.0,22.0,160.0,Male,40.0
Player 520,229.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,Male,56.0
Player 521,57.0,15.0,25.0,12.0,0.0,23.0,65.0,198.0,Female,31.0
Player 522,390.0,0.0,0.0,0.0,166.0,0.0,0.0,555.0,Female,64.0
Player 523,0.0,0.0,0.0,0.0,0.0,694.0,0.0,694.0,Female,39.0
Player 524,0.0,548.0,0.0,0.0,0.0,0.0,0.0,548.0,Male,39.0
Player 525,666.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,Male,42.0
Player 526,596.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,Male,43.0
Player 527,423.0,333.0,224.0,78.0,0.0,133.0,452.0,1642.0,Male,25.0
Player 528,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Male,29.0
Player 529,71.0,30.0,23.0,9.0,0.0,5.0,38.0,176.0,Female,42.0
Player 530,0.0,0.0,0.0,0.0,0.0,0.0,571.0,571.0,Female,36.0
Player 531,160.0,0.0,0.0,0.0,95.0,0.0,0.0,256.0,Female,57.0
Player 532,1574.0,5221.0,6869.0,904.0,0.0,0.0,0.0,14568.0,Female,40.0
Player 533,298.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,Male,46.0
Player 534,600.0,259.0,268.0,106.0,0.0,265.0,671.0,2168.0,Male,35.0
Player 535,154.0,0.0,0.0,0.0,60.0,0.0,0.0,214.0,Female,67.0
Player 536,80.0,39.0,21.0,11.0,0.0,25.0,31.0,206.0,Female,69.0
Player 537,67.0,36.0,25.0,9.0,0.0,16.0,58.0,212.0,Female,47.0
Player 538,648.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,Male,39.0
Player 539,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,Female,70.0
Player 540,661.0,456.0,221.0,76.0,0.0,231.0,320.0,1966.0,Male,29.0
Player 541,668.0,221.0,63.0,80.0,0.0,235.0,511.0,1778.0,Male,41.0
Player 542,684.0,137.0,208.0,71.0,0.0,181.0,645.0,1925.0,Male,67.0
Player 543,426.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,Female,50.0
Player 544,59.0,28.0,26.0,9.0,0.0,15.0,63.0,200.0,Female,31.0
Player 545,85.0,20.0,16.0,8.0,0.0,18.0,21.0,167.0,Female,69.0
Player 546,73.0,48.0,26.0,6.0,0.0,24.0,75.0,253.0,Male,29.0
Player 547,924.0,441.0,228.0,127.0,0.0,228.0,480.0,2428.0,Female,65.0
Player 548,617.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,Female,34.0
Player 549,48.0,32.0,18.0,7.0,0.0,20.0,39.0,165.0,Female,29.0
Player 550,94.0,19.0,23.0,13.0,0.0,26.0,27.0,201.0,Female,30.0
Player 551,65.0,37.0,5.0,22.0,0.0,23.0,40.0,192.0,Male,52.0
Player 552,488.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,Male,46.0
Player 553,106.0,43.0,16.0,6.0,0.0,24.0,45.0,240.0,Male,39.0
Player 554,82.0,36.0,18.0,13.0,0.0,23.0,44.0,217.0,Female,50.0
Player 555,79.0,21.0,24.0,11.0,0.0,24.0,9.0,169.0,Female,37.0
Player 556,0.0,0.0,503.0,0.0,0.0,0.0,0.0,503.0,Male,65.0
Player 557,65.0,31.0,22.0,14.0,0.0,12.0,65.0,208.0,Female,51.0
Player 558,628.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,Male,27.0
Player 559,76.0,27.0,13.0,9.0,0.0,22.0,64.0,211.0,Male,63.0
Player 560,1069.0,3446.0,4809.0,1155.0,0.0,0.0,0.0,10478.0,Female,24.0
Player 561,64.0,25.0,23.0,11.0,0.0,14.0,53.0,191.0,Female,30.0
Player 562,68.0,42.0,24.0,11.0,0.0,16.0,47.0,208.0,Male,23.0
Player 563,348.0,0.0,0.0,0.0,71.0,0.0,0.0,419.0,Female,28.0
Player 564,75.0,22.0,19.0,10.0,0.0,14.0,35.0,175.0,Female,61.0
Player 565,729.0,334.0,174.0,126.0,0.0,243.0,278.0,1884.0,Female,30.0
Player 566,622.0,454.0,252.0,120.0,0.0,180.0,464.0,2092.0,Female,21.0
Player 567,79.0,32.0,14.0,11.0,0.0,12.0,40.0,188.0,Male,24.0
Player 568,516.0,262.0,250.0,120.0,0.0,99.0,350.0,1597.0,Male,30.0
Player 569,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,Female,23.0
Player 570,404.0,192.0,261.0,141.0,0.0,185.0,576.0,1759.0,Male,52.0
Player 571,619.0,264.0,155.0,128.0,0.0,182.0,578.0,1925.0,Female,38.0
Player 572,576.0,0.0,0.0,0.0,109.0,0.0,0.0,685.0,Female,67.0
Player 573,921.0,373.0,125.0,120.0,0.0,254.0,688.0,2479.0,Female,28.0
Player 574,621.0,403.0,182.0,29.0,0.0,193.0,610.0,2038.0,Male,60.0
Player 575,64.0,30.0,15.0,9.0,0.0,16.0,39.0,173.0,Male,58.0
Player 576,808.0,2733.0,3679.0,676.0,0.0,0.0,0.0,7895.0,Male,38.0
Player 577,416.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,Female,22.0
Player 578,70.0,35.0,29.0,12.0,0.0,18.0,39.0,203.0,Female,67.0
Player 579,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Female,27.0
Player 580,1502.0,3804.0,6031.0,785.0,0.0,0.0,0.0,12122.0,Female,44.0
Player 581,944.0,2369.0,4544.0,1010.0,0.0,0.0,0.0,8867.0,Female,30.0
Player 582,0.0,0.0,0.0,0.0,0.0,0.0,521.0,521.0,Female,28.0
Player 583,640.0,379.0,195.0,99.0,0.0,189.0,544.0,2046.0,Male,41.0
Player 584,0.0,0.0,519.0,0.0,0.0,0.0,0.0,519.0,Male,48.0
Player 585,495.0,273.0,253.0,95.0,0.0,167.0,475.0,1759.0,Female,70.0
Player 586,80.0,27.0,20.0,9.0,0.0,19.0,57.0,211.0,Female,44.0
Player 587,50.0,47.0,14.0,13.0,0.0,19.0,49.0,192.0,Male,48.0
Player 588,46.0,50.0,29.0,17.0,0.0,6.0,90.0,239.0,Male,22.0
Player 589,722.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,Male,64.0
Player 590,430.0,0.0,0.0,0.0,119.0,0.0,0.0,549.0,Female,21.0
Player 591,66.0,44.0,9.0,11.0,0.0,7.0,47.0,185.0,Male,45.0
Player 592,892.0,343.0,182.0,78.0,0.0,230.0,636.0,2362.0,Male,59.0
Player 593,584.0,325.0,195.0,106.0,0.0,160.0,418.0,1788.0,Male,62.0
Player 594,480.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,Male,30.0
Player 595,30.0,30.0,26.0,13.0,0.0,27.0,55.0,182.0,Male,33.0
Player 596,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Female,30.0
Player 597,84.0,20.0,25.0,13.0,0.0,12.0,61.0,216.0,Female,46.0
Player 598,220.0,381.0,140.0,58.0,0.0,224.0,574.0,1597.0,Female,37.0
Player 599,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Male,33.0
Player 600,534.0,3653.0,5716.0,882.0,0.0,0.0,0.0,10784.0,Male,36.0
Player 601,311.0,270.0,221.0,122.0,0.0,253.0,287.0,1463.0,Female,54.0
Player 602,1176.0,3380.0,3317.0,1409.0,0.0,0.0,0.0,9282.0,Female,61.0
Player 603,786.0,4462.0,4256.0,1049.0,0.0,0.0,0.0,10553.0,Male,59.0
Player 604,93.0,0.0,0.0,0.0,79.0,0.0,0.0,171.0,Female,67.0
Player 605,722.0,236.0,205.0,78.0,0.0,120.0,545.0,1906.0,Female,47.0
Player 606,115.0,32.0,16.0,10.0,0.0,19.0,33.0,225.0,Male,30.0
Player 607,0.0,0.0,0.0,0.0,0.0,0.0,583.0,583.0,Male,46.0
Player 608,367.0,0.0,0.0,0.0,76.0,0.0,0.0,442.0,Female,42.0
Player 609,48.0,0.0,25.0,12.0,0.0,21.0,64.0,169.0,Male,64.0
Player 610,0.0,0.0,0.0,0.0,0.0,568.0,0.0,568.0,Female,54.0
Player 611,84.0,29.0,19.0,7.0,0.0,20.0,46.0,204.0,Female,57.0
Player 612,322.0,0.0,0.0,0.0,132.0,0.0,0.0,454.0,Female,69.0
Player 613,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,Female,68.0
Player 614,1496.0,5898.0,4272.0,940.0,0.0,0.0,0.0,12606.0,Male,23.0
Player 615,893.0,354.0,115.0,129.0,0.0,149.0,440.0,2080.0,Female,63.0
Player 616,108.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,Male,53.0
Player 617,80.0,37.0,27.0,10.0,0.0,18.0,33.0,206.0,Female,34.0
Player 618,810.0,216.0,242.0,89.0,0.0,269.0,672.0,2298.0,Female,62.0
Player 619,807.0,337.0,212.0,104.0,0.0,284.0,506.0,2250.0,Male,54.0
Player 620,99.0,33.0,28.0,4.0,0.0,17.0,40.0,221.0,Male,54.0
Player 621,0.0,530.0,0.0,0.0,0.0,0.0,0.0,530.0,Male,49.0
Player 622,470.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,Female,33.0
Player 623,94.0,30.0,23.0,10.0,0.0,20.0,55.0,232.0,Female,50.0
Player 624,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Male,43.0
Player 625,490.0,225.0,93.0,72.0,0.0,249.0,534.0,1663.0,Male,39.0
